# Instance: p_25.dat
# Objective value: 29399
v[4,20] 0
v[4,21] 0
v[4,22] 1
v[4,23] 1
v[4,24] 0
v[4,25] 1
v[4,26] 0
v[4,27] 0
v[4,28] 0
v[4,29] 1
v[4,30] 0
v[5,1] 1
v[5,2] 1
v[5,3] 1
v[5,4] 0
v[5,5] 0
v[5,6] 1
v[5,7] 1
v[5,8] 1
v[5,9] 1
v[5,10] 0
v[5,11] 0
v[5,12] 1
v[5,13] 0
v[5,14] 0
v[5,15] 1
v[5,16] 0
v[5,17] 0
v[5,18] 1
v[5,19] 1
v[5,20] 0
v[5,21] 1
v[5,22] 1
v[5,23] 1
v[5,24] 1
v[5,25] 0
v[5,26] 0
v[5,27] 0
v[5,28] 0
v[5,29] 1
v[5,30] 0
v[6,1] 1
v[6,2] 0
v[6,3] 1
v[6,4] 0
v[6,5] 0
v[6,6] 0
v[6,7] 0
v[6,8] 1
v[6,9] 1
v[6,10] 0
v[6,11] 1
v[6,12] 1
v[6,13] 0
v[6,14] 0
v[6,15] 1
v[6,16] 1
v[6,17] 0
v[6,18] 1
v[6,19] 0
v[6,20] 0
v[6,21] 1
v[6,22] 0
v[6,23] 1
v[6,24] 1
v[6,25] 1
v[6,26] 0
v[6,27] 0
v[6,28] 0
v[6,29] 1
v[6,30] 0
v[7,1] 1
v[7,2] 0
v[7,3] 1
v[7,4] 1
v[7,5] 0
v[7,6] 1
v[7,7] 0
v[7,8] 1
v[7,9] 1
v[7,10] 0
v[7,11] 1
v[7,12] 1
v[7,13] 0
v[7,14] 0
v[7,15] 1
v[7,16] 1
v[7,17] 1
v[7,18] 1
v[7,19] 0
v[7,20] 0
v[7,21] 1
v[7,22] 1
v[7,23] 1
v[7,24] 1
v[7,25] 1
v[7,26] 0
v[7,27] 0
v[7,28] 0
v[7,29] 1
v[7,30] 0
v[8,1] 1
v[8,2] 0
v[8,3] 0
v[8,4] 0
v[8,5] 0
v[8,6] 0
v[8,7] 0
v[8,8] 0
v[8,9] 1
v[8,10] 0
v[8,11] 0
v[8,12] 1
v[8,13] 0
v[8,14] 0
v[8,15] 1
v[8,16] 0
v[8,17] 0
v[8,18] 0
v[8,19] 0
v[8,20] 0
v[8,21] 0
v[8,22] 0
v[8,23] 1
v[8,24] 0
v[8,25] 0
v[8,26] 0
v[8,27] 0
v[8,28] 0
v[8,29] 0
v[8,30] 0
v[9,1] 0
v[9,2] 0
v[9,3] 0
v[9,4] 0
v[9,5] 0
v[9,6] 0
v[9,7] 0
v[9,8] 0
v[9,9] 0
v[9,10] 0
v[9,11] 0
v[9,12] 1
v[9,13] 0
v[9,14] 0
v[9,15] 0
v[9,16] 0
v[9,17] 0
v[9,18] 0
v[9,19] 0
v[9,20] 0
v[9,21] 0
v[9,22] 0
v[9,23] 0
v[9,24] 0
v[9,25] 0
v[9,26] 0
v[9,27] 0
v[9,28] 0
v[9,29] 0
v[9,30] 0
v[10,1] 1
v[10,2] 1
v[10,3] 1
v[10,4] 1
v[10,5] 1
v[10,6] 1
v[10,7] 1
v[10,8] 1
v[10,9] 1
v[10,10] 0
v[10,11] 1
v[10,12] 1
v[10,13] 1
v[10,14] 1
v[10,15] 1
v[10,16] 1
v[10,17] 1
v[10,18] 1
v[10,19] 1
v[10,20] 0
v[10,21] 1
v[10,22] 1
v[10,23] 1
v[10,24] 1
v[10,25] 1
v[10,26] 0
v[10,27] 1
v[10,28] 1
v[10,29] 1
v[10,30] 0
v[11,1] 1
v[11,2] 0
v[11,3] 1
v[11,4] 0
v[11,5] 1
v[11,6] 0
v[11,7] 0
v[11,8] 1
v[11,9] 1
v[11,10] 0
v[11,11] 0
v[11,12] 1
v[11,13] 1
v[11,14] 0
v[11,15] 1
v[11,16] 1
v[11,17] 0
v[11,18] 1
v[11,19] 0
v[11,20] 0
v[11,21] 1
v[11,22] 1
v[11,23] 1
v[11,24] 1
v[11,25] 1
v[11,26] 0
v[11,27] 1
v[11,28] 0
v[11,29] 1
v[11,30] 0
v[12,1] 0
v[12,2] 0
v[12,3] 0
v[12,4] 0
v[12,5] 0
v[12,6] 0
v[12,7] 0
v[12,8] 0
v[12,9] 0
v[12,10] 0
v[12,11] 0
v[12,12] 0
v[12,13] 0
v[12,14] 0
v[12,15] 0
v[12,16] 0
v[12,17] 0
v[12,18] 0
v[12,19] 0
v[12,20] 0
v[12,21] 0
v[12,22] 0
v[12,23] 0
v[12,24] 0
v[12,25] 0
v[12,26] 0
v[12,27] 0
v[12,28] 0
v[12,29] 0
v[12,30] 0
v[13,1] 1
v[13,2] 0
v[13,3] 1
v[13,4] 0
v[13,5] 1
v[13,6] 1
v[13,7] 1
v[13,8] 1
v[13,9] 1
v[13,10] 0
v[13,11] 0
v[13,12] 1
v[13,13] 0
v[13,14] 0
v[13,15] 1
v[13,16] 1
v[13,17] 1
v[13,18] 1
v[13,19] 1
v[13,20] 0
v[13,21] 1
v[13,22] 1
v[13,23] 1
v[13,24] 0
v[13,25] 1
v[13,26] 0
v[13,27] 0
v[13,28] 0
v[13,29] 1
v[13,30] 0
v[14,1] 1
v[14,2] 0
v[14,3] 1
v[14,4] 1
v[14,5] 1
v[14,6] 1
v[14,7] 1
v[14,8] 1
v[14,9] 1
v[14,10] 0
v[14,11] 1
v[14,12] 1
v[14,13] 1
v[14,14] 0
v[14,15] 1
v[14,16] 0
v[14,17] 1
v[14,18] 1
v[14,19] 0
v[14,20] 0
v[14,21] 0
v[14,22] 0
v[14,23] 1
v[14,24] 1
v[14,25] 1
v[14,26] 0
v[14,27] 0
v[14,28] 0
v[14,29] 1
v[14,30] 0
v[15,1] 1
v[15,2] 0
v[15,3] 0
v[15,4] 0
v[15,5] 0
v[15,6] 0
v[15,7] 0
v[15,8] 0
v[15,9] 1
v[15,10] 0
v[15,11] 0
v[15,12] 1
v[15,13] 0
v[15,14] 0
v[15,15] 0
v[15,16] 0
v[15,17] 0
v[15,18] 0
v[15,19] 0
v[15,20] 0
v[15,21] 0
v[15,22] 0
v[15,23] 0
v[15,24] 0
v[15,25] 0
v[15,26] 0
v[15,27] 0
v[15,28] 0
v[15,29] 0
v[15,30] 0
v[16,1] 1
v[16,2] 0
v[16,3] 1
v[16,4] 0
v[16,5] 1
v[16,6] 0
v[16,7] 0
v[16,8] 1
v[16,9] 1
v[16,10] 0
v[16,11] 0
v[16,12] 1
v[16,13] 0
v[16,14] 1
v[16,15] 1
v[16,16] 0
v[16,17] 0
v[16,18] 1
v[16,19] 1
v[16,20] 0
v[16,21] 0
v[16,22] 1
v[16,23] 1
v[16,24] 1
v[16,25] 1
v[16,26] 0
v[16,27] 0
v[16,28] 0
v[16,29] 1
v[16,30] 0
v[17,1] 1
v[17,2] 0
v[17,3] 1
v[17,4] 0
v[17,5] 1
v[17,6] 1
v[17,7] 0
v[17,8] 1
v[17,9] 1
v[17,10] 0
v[17,11] 1
v[17,12] 1
v[17,13] 0
v[17,14] 0
v[17,15] 1
v[17,16] 1
v[17,17] 0
v[17,18] 1
v[17,19] 0
v[17,20] 0
v[17,21] 0
v[17,22] 1
v[17,23] 0
v[17,24] 1
v[17,25] 0
v[17,26] 0
v[17,27] 0
v[17,28] 0
v[17,29] 1
v[17,30] 0
v[18,1] 1
v[18,2] 0
v[18,3] 0
v[18,4] 0
v[18,5] 0
v[18,6] 0
v[18,7] 0
v[18,8] 1
v[18,9] 1
v[18,10] 0
v[18,11] 0
v[18,12] 1
v[18,13] 0
v[18,14] 0
v[18,15] 1
v[18,16] 0
v[18,17] 0
v[18,18] 0
v[18,19] 1
v[18,20] 0
v[18,21] 0
v[18,22] 1
v[18,23] 0
v[18,24] 1
v[18,25] 0
v[18,26] 0
v[18,27] 0
v[18,28] 0
v[18,29] 0
v[18,30] 0
v[19,1] 1
v[19,2] 1
v[19,3] 1
v[19,4] 0
v[19,5] 0
v[19,6] 1
v[19,7] 1
v[19,8] 1
v[19,9] 1
v[19,10] 0
v[19,11] 1
v[19,12] 1
v[19,13] 0
v[19,14] 1
v[19,15] 1
v[19,16] 0
v[19,17] 1
v[19,18] 0
v[19,19] 0
v[19,20] 0
v[19,21] 1
v[19,22] 1
v[19,23] 1
v[19,24] 1
v[19,25] 1
v[19,26] 0
v[19,27] 0
v[19,28] 0
v[19,29] 1
v[19,30] 0
v[20,1] 1
v[20,2] 1
v[20,3] 1
v[20,4] 1
v[20,5] 1
v[20,6] 1
v[20,7] 1
v[20,8] 1
v[20,9] 1
v[20,10] 1
v[20,11] 1
v[20,12] 1
v[20,13] 1
v[20,14] 1
v[20,15] 1
v[20,16] 1
v[20,17] 1
v[20,18] 1
v[20,19] 1
v[20,20] 0
v[20,21] 1
v[20,22] 1
v[20,23] 1
v[20,24] 1
v[20,25] 1
v[20,26] 0
v[20,27] 1
v[20,28] 1
v[20,29] 1
v[20,30] 0
v[21,1] 1
v[21,2] 0
v[21,3] 1
v[21,4] 1
v[21,5] 0
v[21,6] 0
v[21,7] 0
v[21,8] 1
v[21,9] 1
v[21,10] 0
v[21,11] 0
v[21,12] 1
v[21,13] 0
v[21,14] 1
v[21,15] 1
v[21,16] 1
v[21,17] 1
v[21,18] 1
v[21,19] 0
v[21,20] 0
v[21,21] 0
v[21,22] 1
v[21,23] 1
v[21,24] 1
v[21,25] 0
v[21,26] 0
v[21,27] 0
v[21,28] 0
v[21,29] 1
v[21,30] 0
v[22,1] 1
v[22,2] 0
v[22,3] 1
v[22,4] 0
v[22,5] 0
v[22,6] 1
v[22,7] 0
v[22,8] 1
v[22,9] 1
v[22,10] 0
v[22,11] 0
v[22,12] 1
v[22,13] 0
v[22,14] 1
v[22,15] 1
v[22,16] 0
v[22,17] 0
v[22,18] 0
v[22,19] 0
v[22,20] 0
v[22,21] 0
v[22,22] 0
v[22,23] 0
v[22,24] 0
v[22,25] 0
v[22,26] 0
v[22,27] 0
v[22,28] 0
v[22,29] 0
v[22,30] 0
v[23,1] 1
v[23,2] 0
v[23,3] 1
v[23,4] 0
v[23,5] 0
v[23,6] 0
v[23,7] 0
v[23,8] 0
v[23,9] 1
v[23,10] 0
v[23,11] 0
v[23,12] 1
v[23,13] 0
v[23,14] 0
v[23,15] 1
v[23,16] 0
v[23,17] 1
v[23,18] 1
v[23,19] 0
v[23,20] 0
v[23,21] 0
v[23,22] 1
v[23,23] 0
v[23,24] 0
v[23,25] 0
v[23,26] 0
v[23,27] 0
v[23,28] 0
v[23,29] 0
v[23,30] 0
v[24,1] 1
v[24,2] 0
v[24,3] 1
v[24,4] 1
v[24,5] 0
v[24,6] 0
v[24,7] 0
v[24,8] 1
v[24,9] 1
v[24,10] 0
v[24,11] 0
v[24,12] 1
v[24,13] 1
v[24,14] 0
v[24,15] 1
v[24,16] 0
v[24,17] 0
v[24,18] 0
v[24,19] 0
v[24,20] 0
v[24,21] 0
v[24,22] 1
v[24,23] 1
v[24,24] 0
v[24,25] 1
v[24,26] 0
v[24,27] 0
v[24,28] 0
v[24,29] 1
v[24,30] 0
v[25,1] 1
v[25,2] 1
v[25,3] 1
v[25,4] 0
v[25,5] 1
v[25,6] 0
v[25,7] 0
v[25,8] 1
v[25,9] 1
v[25,10] 0
v[25,11] 0
v[25,12] 1
v[25,13] 0
v[25,14] 0
v[25,15] 1
v[25,16] 0
v[25,17] 1
v[25,18] 1
v[25,19] 0
v[25,20] 0
v[25,21] 1
v[25,22] 1
v[25,23] 1
v[25,24] 0
v[25,25] 0
v[25,26] 0
v[25,27] 0
v[25,28] 0
v[25,29] 1
v[25,30] 0
v[26,1] 1
v[26,2] 1
v[26,3] 1
v[26,4] 1
v[26,5] 1
v[26,6] 1
v[26,7] 1
v[26,8] 1
v[26,9] 1
v[26,10] 1
v[26,11] 1
v[26,12] 1
v[26,13] 1
v[26,14] 1
v[26,15] 1
v[26,16] 1
v[26,17] 1
v[26,18] 1
v[26,19] 1
v[26,20] 1
v[26,21] 1
v[26,22] 1
v[26,23] 1
v[26,24] 1
v[26,25] 1
v[26,26] 0
v[26,27] 1
v[26,28] 1
v[26,29] 1
v[26,30] 1
v[27,1] 1
v[27,2] 0
v[27,3] 1
v[27,4] 1
v[27,5] 1
v[27,6] 1
v[27,7] 1
v[27,8] 1
v[27,9] 1
v[27,10] 0
v[27,11] 0
v[27,12] 1
v[27,13] 1
v[27,14] 1
v[27,15] 1
v[27,16] 1
v[27,17] 1
v[27,18] 1
v[27,19] 1
v[27,20] 0
v[27,21] 1
v[27,22] 1
v[27,23] 1
v[27,24] 1
v[27,25] 1
v[27,26] 0
v[27,27] 0
v[27,28] 0
v[27,29] 1
v[27,30] 0
v[28,1] 1
v[28,2] 1
v[28,3] 1
v[28,4] 1
v[28,5] 1
v[28,6] 1
v[28,7] 1
v[28,8] 1
v[28,9] 1
v[28,10] 0
v[28,11] 1
v[28,12] 1
v[28,13] 1
v[28,14] 1
v[28,15] 1
v[28,16] 1
v[28,17] 1
v[28,18] 1
v[28,19] 1
v[28,20] 0
v[28,21] 1
v[28,22] 1
v[28,23] 1
v[28,24] 1
v[28,25] 1
v[28,26] 0
v[28,27] 1
v[28,28] 0
v[28,29] 1
v[28,30] 0
v[29,1] 1
v[29,2] 0
v[29,3] 1
v[29,4] 0
v[29,5] 0
v[29,6] 0
v[29,7] 0
v[29,8] 1
v[29,9] 1
v[29,10] 0
v[29,11] 0
v[29,12] 1
v[29,13] 0
v[29,14] 0
v[29,15] 1
v[29,16] 0
v[29,17] 0
v[29,18] 1
v[29,19] 0
v[29,20] 0
v[29,21] 0
v[29,22] 1
v[29,23] 1
v[29,24] 0
v[29,25] 0
v[29,26] 0
v[29,27] 0
v[29,28] 0
v[29,29] 0
v[29,30] 0
v[30,1] 1
v[30,2] 1
v[30,3] 1
v[30,4] 1
v[30,5] 1
v[30,6] 1
v[30,7] 1
v[30,8] 1
v[30,9] 1
v[30,10] 1
v[30,11] 1
v[30,12] 1
v[30,13] 1
v[30,14] 1
v[30,15] 1
v[30,16] 1
v[30,17] 1
v[30,18] 1
v[30,19] 1
v[30,20] 1
v[30,21] 1
v[30,22] 1
v[30,23] 1
v[30,24] 1
v[30,25] 1
v[30,26] 0
v[30,27] 1
v[30,28] 1
v[30,29] 1
v[30,30] 0
